"TaxID"	"ID"	"StudyAcc"	"SubmitterAcc"	"Organism"	"Date"	"UpdateDate"	"Company"	"Model"	"Bases"	"Description"	"Design"	"Center"	"ContactName"	"Laboratory"	"LibraryName"	"LibraryStrategy"	"LibrarySource"	"LibrarySelection"	"bioProj"	"bioSample"	"NCBI.Scientific.Name.x"	"Common.Name.x"	"Division.x"	"Genus.x"	"Species.x"	"Subspecies.x"	"NCBI.Scientific.Name.y"	"Common.Name.y"	"Division.y"	"Genus.y"	"Species.y"	"Subspecies.y"
10090	4215973	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	34431176	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138074"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4215972	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	37916562	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138073"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4215971	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	23706448	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138072"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4188297	"DRP003476"	"DRA003721"	"house mouse"	2017	"2017/06/19"	"ILLUMINA"	"Illumina HiSeq"	8942133172	"Collaborative project between RISS and EMTECH"	"Illumina HiSeq 2000 paired end sequencing of SAMD00034346"	"AIST"	"Research Institute of Science for Safety and Susta"	"Research Institute of Science for Safety and Susta"	"PRJNA279196_SAMN04221179"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB3516"	"SAMD00034346"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216089	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	10520000	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.CRHN24hr.4"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068940"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216088	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	9111000	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.CRHN24hr.3"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068939"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231604	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	15650700	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"39"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298452"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231486	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	43038000	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"294"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07297973"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231485	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	53763000	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"293"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07297972"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4215965	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	36939670	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138066"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4215964	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	28435288	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138065"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231599	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	11502600	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"31"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298444"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216081	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	11828500	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.CRHM24hr.1"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068932"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4215961	"ERP023578"	"ERA963872"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	19532318	"Comparisons of gut microbiota profiles in wild type and gelatinase B/matrix metalloproteinase-9 deficient mice in acute dextran sodium sulphate/DSS-induced colitis"	"Illumina MiSeq paired end sequencing"	"KU LEUVEN"	"European Nucleotide Archive"	"European Nucleotide Archive"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB21337"	"SAMEA104138062"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217109	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	107227053	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027733"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4243639	"ERP023066"	"ERA928676"	"house mouse"	2017	"2017/07/01"	"ILLUMINA"	"Illumina HiSeq"	731242539	"Amplification of N-Myc is associated with a T-cell-poor microenvironment in metastatic neuroblastoma restraining interferon pathway activity and chemokine expression"	"Illumina HiSeq 2500 sequencing"	"UNIVERSITY OF BONN, GERMANY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"A-lib9"	"RNA-Seq"	"TRANSCRIPTOMIC"	"RT-PCR"	"PRJEB20874"	"SAMEA104084067"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216042	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	13500500	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.CRHCipP.2"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068893"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231356	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	33410400	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"17"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07297696"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4228515	"DRP003703"	"DRA005325"	"house mouse"	2017	"2017/06/28"	"ILLUMINA"	"Illumina MiSeq"	83985502	"RNA-seq of HCT116 cells and mouse brain tissue"	"Illumina MiSeq paired end sequencing of SAMD00068751"	"WASEDA"	"Haruko Takeyama lab."	"Haruko Takeyama lab."	"FSIS1702107 Nextera XT shotgun library"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB5360"	"SAMD00068751"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4228514	"DRP003703"	"DRA005325"	"house mouse"	2017	"2017/06/28"	"ILLUMINA"	"Illumina MiSeq"	78815129	"RNA-seq of HCT116 cells and mouse brain tissue"	"Illumina MiSeq paired end sequencing of SAMD00068750"	"WASEDA"	"Haruko Takeyama lab."	"Haruko Takeyama lab."	"FSIS1702107 Nextera XT shotgun library"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB5360"	"SAMD00068750"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4228513	"DRP003703"	"DRA005325"	"house mouse"	2017	"2017/06/28"	"ILLUMINA"	"Illumina MiSeq"	61021755	"RNA-seq of HCT116 cells and mouse brain tissue"	"Illumina MiSeq paired end sequencing of SAMD00068749"	"WASEDA"	"Haruko Takeyama lab."	"Haruko Takeyama lab."	"FSIS1702107 Nextera XT shotgun library"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB5360"	"SAMD00068749"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231351	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	326100	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"20"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07297699"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4228511	"DRP003703"	"DRA005325"	"house mouse"	2017	"2017/06/28"	"ILLUMINA"	"Illumina MiSeq"	76271199	"RNA-seq of HCT116 cells and mouse brain tissue"	"Illumina MiSeq paired end sequencing of SAMD00068747"	"WASEDA"	"Haruko Takeyama lab."	"Haruko Takeyama lab."	"FSIS1702107 Nextera XT shotgun library"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB5360"	"SAMD00068747"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231473	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	12929400	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"358"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298037"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4243625	"ERP023066"	"ERA928651"	"house mouse"	2017	"2017/07/01"	"ILLUMINA"	"Illumina HiSeq"	598166454	"Amplification of N-Myc is associated with a T-cell-poor microenvironment in metastatic neuroblastoma restraining interferon pathway activity and chemokine expression"	"Illumina HiSeq 2500 sequencing"	"UNIVERSITY OF BONN, GERMANY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"B-lib22"	"RNA-Seq"	"TRANSCRIPTOMIC"	"RT-PCR"	"PRJEB20874"	"SAMEA104083589"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231347	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	44992800	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"345"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298024"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231346	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	18037200	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"344"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298023"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4188314	"DRP003476"	"DRA003721"	"house mouse"	2017	"2017/06/19"	"ILLUMINA"	"Illumina HiSeq"	7548356402	"Collaborative project between RISS and EMTECH"	"Illumina HiSeq 2000 paired end sequencing of SAMD00034357"	"AIST"	"Research Institute of Science for Safety and Susta"	"Research Institute of Science for Safety and Susta"	"PRJNA279196_SAMN04221179"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB3516"	"SAMD00034357"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231573	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	459900	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"146"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298559"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4228463	"DRP003704"	"DRA002954"	"house mouse"	2017	"2017/06/28"	"ILLUMINA"	"Illumina HiSeq"	19512383200	"Validation of single-cell RNA-seq methods"	"SCP3_1_ES_02"	"RIKEN_ACCC"	"RIKEN, Advanced Center for Computing and Communica"	"RIKEN, Advanced Center for Computing and Communica"	"SCP3_1_ES_02"	"RNA-Seq"	"TRANSCRIPTOMIC"	"cDNA"	"PRJDB3399"	"SAMD00024123"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216067	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	9368000	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.EHMP.2"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068918"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216066	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	11348500	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.EHMP.1"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068917"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4188308	"DRP003476"	"DRA003721"	"house mouse"	2017	"2017/06/19"	"ILLUMINA"	"Illumina HiSeq"	6745977456	"Collaborative project between RISS and EMTECH"	"Illumina HiSeq 2000 paired end sequencing of SAMD00034356"	"AIST"	"Research Institute of Science for Safety and Susta"	"Research Institute of Science for Safety and Susta"	"PRJNA279196_SAMN04221179"	"WGS"	"GENOMIC"	"RANDOM RT-PCR"	"PRJDB3516"	"SAMD00034356"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217130	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	110037093	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027754"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217129	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	93552724	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027753"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217128	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	104565783	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027752"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217127	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	157004056	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027751"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4217126	"ERP022707"	"SRA580794"	"house mouse"	2017	"2017/06/25"	"ILLUMINA"	"Illumina MiSeq"	61737699	"Gut microbiota regulate hepatic von Willebrand Factor synthesis and arterial thrombosis via Toll-like receptor-2"	"Illumina MiSeq paired end sequencing"	"University of Miami"	"Zhen Gao"	"Biostatistics and Bioinformatics Shared Resource"	"unspecified"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB20546"	"SAMEA104027750"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231576	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	8616000	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"149"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298562"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231575	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	6519000	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"148"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298561"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231574	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	21744900	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"147"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298560"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231403	"SRP110741"	"SRA582386"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	22583100	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"233"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07297912"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231572	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	7431900	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"145"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298558"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4231571	"SRP110741"	"SRA582387"	"house mouse"	2017	"2017/06/29"	"ILLUMINA"	"Illumina HiSeq"	18261300	"Murine leukaemia virus retroviral insertional mutagenesis data."	"Murine leukaemia virus retroviral insertional mutagenesis data."	"MRC LMS - Imperial College"	"Anthony Uren"	"Institute of Clinical Sciences"	"144"	"OTHER"	"GENOMIC"	"RT-PCR"	"PRJNA381700"	"SAMN07298557"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
10090	4216051	"ERP021113"	"ERA961669"	"house mouse"	2017	"2017/06/24"	"ILLUMINA"	"Illumina MiSeq"	16436000	"Selective depletion of uropathogenic E. coli from the gut by a FimH antagonist"	"Illumina MiSeq paired end sequencing"	"KAZAN (VOLGA REGION) FEDERAL UNIVERSITY"	"European Nucleotide Archive"	"European Nucleotide Archive"	"CNS.CRHMP.1"	"AMPLICON"	"METAGENOMIC"	"RT-PCR"	"PRJEB19121"	"SAMEA104068902"	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA	"Mus musculus"	"house mouse"	"rodents"	"Mus"	"musculus"	NA
